route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
4,FEINERS,T4ANA0156,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0157,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0158,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0159,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA016,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0160,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0161,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0162,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0163,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0164,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0165,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0166,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0167,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0168,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0169,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA017,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0170,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0171,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0172,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0173,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0174,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0175,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0176,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0177,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0178,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0179,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA018,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0180,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0181,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0182,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0183,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0184,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0185,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0186,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0187,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0188,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0189,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA019,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0190,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0191,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0192,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0193,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0194,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0195,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0196,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0197,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0198,Estació de Sant Adrià,0,T4ANA
4,FEINERS,T4ANA0199,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA021,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0210,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02100,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02101,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02102,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02103,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02104,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02105,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02106,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02107,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02108,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02109,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0211,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02110,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02111,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02112,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02113,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02114,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02115,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02116,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02117,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02118,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02119,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0212,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02120,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02121,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02122,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02123,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02124,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02125,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02126,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02127,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02128,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02129,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0213,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02130,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA02131,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0214,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0215,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0216,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0217,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0218,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0219,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA022,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0220,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0221,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0222,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0223,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0224,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0225,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0226,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0227,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0228,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0229,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA023,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0230,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0231,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0232,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0233,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0234,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0235,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0236,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0237,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0238,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0239,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA024,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0240,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0241,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0242,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0243,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0244,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0245,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0246,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0247,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0248,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0249,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA025,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0250,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0251,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0252,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0253,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0254,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0255,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0256,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0257,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0258,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0259,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA026,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0260,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0261,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0262,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0263,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0264,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0265,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0266,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0267,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0268,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0269,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA027,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0270,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0271,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0272,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0273,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0274,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0275,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0276,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0277,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0278,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0279,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA028,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0280,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0281,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0282,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0283,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0284,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0285,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0286,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0287,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0288,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0289,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA029,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0290,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0291,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0292,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0293,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0294,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0295,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0296,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0297,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0298,Estació de Sant Adrià,0,T4ANA
4,DIVENDRES,T4ANA0299,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA031,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0310,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0311,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0312,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0313,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0314,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0315,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0316,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0317,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0318,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0319,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA032,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0320,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0321,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0322,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0323,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0324,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0325,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0326,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0327,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0328,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0329,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA033,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0330,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0331,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0332,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0333,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0334,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0335,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0336,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0337,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0338,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0339,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA034,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0340,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0341,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0342,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0343,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0344,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0345,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0346,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0347,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0348,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0349,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA035,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0350,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0351,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0352,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0353,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0354,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0355,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0356,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0357,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0358,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0359,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA036,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0360,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0361,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0362,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0363,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0364,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0365,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0366,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0367,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0368,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0369,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA037,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0370,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0371,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0372,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0373,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0374,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0375,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0376,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0377,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0378,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0379,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA038,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0380,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0381,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0382,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0383,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0384,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0385,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0386,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0387,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0388,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0389,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA039,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0390,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0391,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0392,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0393,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0394,Estació de Sant Adrià,0,T4ANA
4,DISSABTES,T4ANA0395,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA041,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA0410,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA0411,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA0412,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA0413,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA0414,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA0415,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA0416,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA0417,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA0418,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA0419,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA042,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA0420,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA0421,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA0422,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA0423,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA0424,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA0425,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA0426,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA0427,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA0428,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA0429,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA043,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA0430,Estació de Sant Adrià,0,T4ANA
4,DIUMENGES,T4ANA0431,Estació de Sant Adrià,0,T4ANA
